"","X","ID","Name","Age","Nationality","Overall","Potential","Club","Preferred.Foot","International.Reputation","Weak.Foot","Position","Jersey.Number","Contract.Valid.Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes"
"40",40,164240,"Thiago Silva",33,"Brazil",87.8595060893316,88.2797852094308,"Paris Saint-Germain","Right",4,3,"RCB",2,"2020","6'0","181lbs",59.7812040362651,37.3984250822503,81.7439700532941,80.4215646693349,62.8066373481237,61.7801691539035,61.4277144396366,64.0702724199889,80.331841571284,80.8155296187601,70.2832774408214,71.7806535038289,67.8521217172289,82.5806443096911,68.0268646759071,71.1099947662739,89.9495123392337,73.9645106777229,82.1426094329082,68.4453617239153,75.6020927039409,89.2611396178616,58.6501842615413,71.5729970252459,59.6203697746484,81.4277086761325,87.4944968991806,89.0147865484502,85.5569883212409,9.43008483693828,11.5322346009308,4.84428767316911,9.26072657839372,10.8817576509397
"41",41,162835,"S. Handanovic",33,"Slovenia",88.2890046814088,87.8227045024748,"Inter","Right",3,2,"GK",1,"2021","6'4","203lbs",12.0740349780019,9.65198404422865,10.1005193761561,36.3223756278922,12.0073985516825,12.5274978763228,12.1466855731715,14.7066414967399,33.6487797264892,15.9812747227123,51.3625293262262,54.3895889718112,47.4877947920133,83.2473543054642,36.1540855351183,21.9249937299456,77.9711969540709,41.2189831889991,70.8515377357257,18.4495930885623,24.8130762041165,22.0337799448288,12.1705232634918,41.5609873862227,22.9473515060026,69.0450757701305,25.2622243401861,10.1752656492459,13.632903235231,86.8244419092444,86.5839230340782,69.1268184839978,88.6389827018547,89.3316613481922
"42",42,1179,"G. Buffon",40,"Italy",88.0201913250627,87.7064307470767,"Paris Saint-Germain","Right",4,2,"GK",1,"2019","6'4","203lbs",12.9829611097383,15.6223327140717,13.2154141948203,37.4849050609125,17.5042915823589,26.4653464340435,19.7545556909629,13.5560599774392,35.1667028300753,28.3703311083158,49.2850336714441,44.4392141640304,55.232381115761,79.7889798035176,49.2230370817561,39.5132103492912,74.7967909540463,38.8041978701709,69.6288112125403,12.8893029155373,38.1748507965474,28.3811317556417,11.8167550011671,50.0652160654635,21.6542373383652,70.0724469681225,13.3295287457965,10.2447123614037,11.6414228207313,87.6397076884655,86.6481684619495,74.0383470781547,89.2611631741594,83.0108035000872
"43",43,205600,"S. Umtiti",24,"France",87.5689013923639,93.0454892287637,"FC Barcelona","Left",3,3,"CB",23,"2023","6'0","165lbs",68.9623583816244,51.1590825901947,78.7324150419695,80.8591150983112,70.1243772016005,69.3423601288281,71.3853806635957,63.2224336293307,73.2019167753715,76.9362457262299,71.4398841255832,73.1460022567558,67.8201053738814,82.3446800664302,66.3216230585213,82.947943238199,88.7653683723047,77.7339236236103,84.7376773065037,74.0004521792703,80.8325583739581,87.2568186986791,58.6327511614838,57.9047395257638,60.6703084180228,81.7581298375396,89.5377459836291,88.2302151049691,85.6282463017554,15.7261039770486,10.0794649684138,13.8986170770928,12.0797142542206,14.4562455179353
"44",44,201399,"M. Icardi",25,"Argentina",86.6800159286162,89.8624377368306,"Inter","Right",3,4,"ST",9,"2021","5'11","165lbs",46.3080916441196,90.8980758850503,91.0111382098991,73.0446530990149,85.1188773764857,77.1900302678422,58.0023007235752,45.2932685338633,54.3488483206208,81.044840576283,76.928741650623,78.0838926430926,76.3376904414185,88.3214351006414,76.0477413062201,83.9096157134682,93.3628372565124,71.8318219904729,76.4921544006224,69.6353732438889,56.1105296404943,22.3709398400811,92.0670373592711,64.304418239508,81.7883539278714,85.2134751146209,44.7652127201181,23.868565813861,19.9854364616676,12.6101427576309,9.15961189916085,5.26432955368148,7.70939426222464,8.258642206055
"45",45,201024,"K. Koulibaly",27,"Senegal",87.3153201410945,89.8837836852547,"Napoli","Right",3,3,"LCB",26,"2021","6'2","196lbs",30.844597821936,18.6797617169427,81.3725201609507,66.4157027574016,14.298422771185,65.4281379021817,27.8472063472343,27.2642091402566,56.3313500205513,60.4534362599965,67.4754099431636,75.1398138653678,50.5983045546342,80.074732471043,40.4742469307871,54.9885386399845,80.5373244153447,71.4902989202613,94.0826794248502,14.6279029662307,86.6718255240024,87.246560410788,24.0326983806514,43.2425683047687,33.0769520262948,77.4346902868263,91.1722780398815,88.3372664870926,86.6629946169535,6.59213164400629,10.602193765503,6.68099932181399,12.8490523599367,4.7840961412041
"46",46,195864,"P. Pogba",25,"France",87.4924723311709,90.8106525221946,"Manchester United","Right",4,4,"RDM",6,"2021","6'4","185lbs",80.5764463544559,73.0998375368631,73.3866212388891,85.7814764219667,84.6319727858548,87.3724911668995,83.6932342319754,81.6355437412563,89.9335726909993,90.0139879154833,70.4515753445147,78.8653249549703,74.2716071977054,81.6575627953122,63.8376392785849,89.3518747669089,82.7630489388246,88.0175213845494,88.6665613689067,79.9761418453621,78.2270708234396,66.0918960217411,81.5371159823955,86.2332816310835,81.4047848670368,87.1896299968421,65.6729456765776,69.7121278381087,67.6857440353917,5.19428773099594,6.39138442727938,1.90283616485217,4.03670715977415,2.70631409834562
"47",47,193041,"K. Navas",31,"Costa Rica",86.5659027584102,86.801799590878,"Real Madrid","Right",3,3,"GK",1,"2020","6'1","176lbs",11.7460008790227,15.2600794559684,11.037052817086,29.7831702247491,10.6560303314995,16.3384184662102,11.0585563524487,15.4127241206457,37.027513281823,18.9390317255573,53.4685596189207,53.2176246825303,59.7902613766532,83.8674144463756,60.7602576220173,20.5236586536887,74.4659831877807,38.9150923785644,74.987005687751,11.9851862747753,32.152098922005,19.8773910342646,15.8719534091563,67.8851319302228,24.8739185940582,66.9641839631303,27.8657080679943,13.958386612104,13.6390870101418,89.7464349582662,80.9019768968748,74.9330939172703,82.0547801553844,88.6573764626634
"48",48,192505,"R. Lukaku",25,"Belgium",86.8784466571088,89.7091987918571,"Manchester United","Left",3,3,"ST",9,"2022","6'3","207lbs",77.6959933121648,87.2907654501541,86.1238765446353,77.7672680826835,79.034972391634,79.9581268582093,75.1387132722056,66.2689265121661,73.3571463061293,72.8675710509089,77.3319897603278,90.2262002519215,60.0379053414857,86.258702331798,46.2384494215122,87.9601857079321,70.6600127925671,84.1811492355123,93.880334238387,74.3020758875453,74.9731854594343,26.8972221947088,88.4381263509681,75.5209295071297,78.0335977158859,82.650595626324,30.1799146484702,29.3298067205389,29.5505470380717,8.06945273480835,15.4953364894969,14.3166013296002,6.42763929670003,9.74710612172955
"49",49,192387,"C. Immobile",28,"Italy",87.3557526858696,87.1753058113075,"Lazio","Right",3,4,"ST",17,"2023","6'1","187lbs",55.3641103630248,90.3241142519247,80.8913319777152,74.6325959272097,87.1168353769354,82.7633437323359,70.6422767765379,51.0796508294476,49.3068540640495,83.2806643011869,77.93695701714,84.6073265131684,76.9539686065811,87.2268329891439,62.9401659795164,86.1144100596146,76.2789872877214,80.0376108798412,76.688479992349,80.3480030356982,76.9369060470001,39.7559195883002,91.0865191812094,64.6339304976813,78.6586028345506,79.9830748209029,34.1302125133666,33.4192855735963,32.1477627497679,6.16043764737359,7.7949596509632,14.7661845958397,12.3163425776578,6.60632493471536
"50",50,189332,"Jordi Alba",29,"Spain",86.7035704446968,86.7524871722313,"FC Barcelona","Left",3,3,"LB",18,"2020","5'7","150lbs",87.6484491642149,73.2403382514026,70.2112756989921,83.4559306141579,60.0245037055138,81.0679258034528,80.0079520335628,62.6198602435364,73.3317266680869,83.8233211526638,93.3563922946142,92.6145320058612,90.2077731591648,83.0096154217312,84.8685356695725,64.1949981916606,81.6189334948847,91.0552565413213,61.2865338372658,66.5454989490842,75.2886758807054,83.5896624186428,78.9665645874081,70.9766749316547,59.1410010030787,78.6852669572178,72.0311906743574,84.5215906764281,85.0089063947327,12.4600382067576,14.8978857289786,13.0986748128085,5.37780824334761,13.644668531596
"51",51,175943,"D. Mertens",31,"Belgium",87.0488574099746,87.4265060713867,"Napoli","Right",3,4,"RF",14,"2020","5'7","134lbs",76.6667890850276,86.2720629571288,34.9202919963655,82.2483291361356,70.6575903677961,91.3830635198295,81.1920097013741,78.6721683389472,74.1063542676987,89.275805400925,93.3366498934793,85.3618476487193,93.5725120704193,88.39056686665,92.7284530474054,80.078453879157,59.1583756088247,74.8876133410738,42.4085293136877,80.2842622584182,59.8100281452582,36.1395606619649,87.5746959666494,82.6145816682103,78.8092809679207,80.1119190239557,24.6045140909345,39.7618256518534,39.8744862742952,6.91726050680001,9.47739919657898,8.14125740910818,9.01258341872581,3.87015683938984
"52",52,172871,"J. Vertonghen",31,"Belgium",87.2015661857093,87.5069888923446,"Tottenham Hotspur","Left",3,3,"LCB",5,"2019","6'2","190lbs",68.7027242529316,55.7662914413099,80.8103216255036,79.7552343654829,51.9865353882071,71.0271970531573,58.173357664356,71.9527097169826,74.7350487817252,76.4173175536815,61.0256070396258,65.6067487163812,60.7688253264466,83.4091955815902,59.5287761760443,79.7452301869751,85.2670009432657,75.0419498908542,79.4748427841533,65.8083245635639,83.8014827074998,89.1290367460493,60.1823787235467,68.2666933223204,66.1281198348962,83.0315492932043,90.3301591834937,86.7691654244594,88.6776288898108,5.72479269545852,10.1912309975122,9.2380241510264,12.6244125502548,6.74749553330486
"53",53,171877,"M. Hamšík",30,"Slovakia",86.9784662055058,86.187623275734,"Napoli","Right",3,5,"LCM",17,"2020","6'0","174lbs",78.2655928463178,78.7485794682521,74.208134669823,88.4047987535511,78.3409816259063,85.8848538250172,79.6959039091432,72.2006698874431,82.1801860367923,87.1338310718561,69.5091870628412,67.5159372063026,75.7315834081723,88.126045825581,66.2088852894339,82.9085655850599,70.9703202178034,83.8233444254438,67.2780917597776,83.3795932646953,56.3008218300381,72.6336007647562,88.5235777293998,85.8249340594473,70.2851728653672,83.547690430667,74.6423516088237,72.6421609231447,62.372025139069,7.64868593586644,5.33579296519162,4.19369058642763,13.5326927153363,14.2980564005612
"54",54,168651,"I. Rakitic",30,"Croatia",86.5727606080974,87.1896525528266,"FC Barcelona","Right",4,3,"RCM",4,"2021","6'0","172lbs",83.4729361518103,82.3328179990057,57.8588649433335,86.9643856150043,79.7939169062926,83.4592380408371,87.9046199105878,83.5980825063429,89.9642998524655,86.8205093706273,65.6091995819689,59.1821972009479,71.6533437393161,76.1682760760311,66.5727465391406,83.7307538307592,38.354191491976,83.5544512068032,65.589325851241,90.2816686916839,66.4951347596686,75.4611892435565,78.6270885628496,85.8036744809213,82.8034042279224,80.5252158120325,72.0377708410915,74.224732155449,70.2539502818508,13.3446713805312,10.5267959062726,11.6282116626894,5.0726453018498,8.26780322263411
"55",55,152729,"Piqué",31,"Spain",86.9364678394091,87.6435272187253,"FC Barcelona","Right",4,3,"RCB",3,"2022","6'4","187lbs",57.0654914116675,64.2877403656652,82.7346370194207,81.6978633820779,57.2233608753233,58.5714963730817,58.2735793647775,42.3447429376075,80.1429796982283,78.3853342046682,48.9413685057974,59.9894139932332,59.1686907861746,84.3899851548257,36.0795502380045,61.4841620461099,73.4489132013229,64.5653286854991,82.7044827192244,51.7580183634651,72.3137431330176,87.8166513844512,57.5787567399729,62.0399760666175,68.7443193838895,85.9367269445679,90.8740955978056,86.3351959415656,84.5637258033318,9.59233441039272,11.4582466649315,14.5537715921627,14.6796415050721,8.32384236530566
"56",56,222492,"L. Sané",22,"Germany",85.238830620597,92.6735637900093,"Manchester City","Left",2,3,"LW",19,"2021","6'0","165lbs",83.7333500724327,80.8973019144741,72.8754323366499,79.0112391610425,85.2534503674356,88.3311115777814,81.9826732978222,68.0507750478007,63.6806536019576,85.8442663211866,93.7407019142307,95.6904578316425,88.5054917019887,81.0473714081199,81.1153674990983,86.7104659401682,64.6054717179179,79.4088843844258,69.9236918073148,77.803261893986,60.683696706065,34.1588719973955,83.6186088581303,81.9729713057512,71.0448319607749,78.5868513090533,35.762014401295,32.2042597761527,35.0596121888404,7.71032704596151,12.3835433974395,8.83568846294631,8.95126352013377,14.0299643536063
"57",57,218667,"Bernardo Silva",23,"Portugal",85.462316052966,91.4056785692643,"Manchester City","Left",2,3,"RW",11,"2022","5'8","141lbs",85.1126027263501,74.811311772053,51.0524735884483,85.4309281795317,70.1208800709815,92.2519574110287,82.5631967642759,66.9601980549464,79.7076839937747,91.3554118471962,83.9195919112666,73.6620684575604,90.2392820633508,81.989195907404,87.8541012010536,70.4133706710558,49.8650274695323,78.2332039975431,48.1166170870431,71.717245165048,58.3979982352448,49.50280215968,83.7071036351904,86.1046440950088,68.2257393119777,85.2101186685858,49.2801753355299,43.4083591641799,35.9855648133528,9.29023204231501,10.778358436802,13.4423793171626,12.3161896023174,8.25066426321816
"58",58,210257,"Ederson",24,"Brazil",85.3444192891056,89.9227650494016,"Manchester City","Left",2,3,"GK",31,"2025","6'2","190lbs",20.0309145904433,14.2038026630799,14.1500962520602,55.1736058673879,18.0071366235624,22.9746484985683,14.5782942809915,19.6766086848332,58.8004380676437,37.1252162613804,63.7299983057425,62.6407269474441,59.6227595895627,86.161729689409,48.0352560869065,42.2692021616493,58.7117667697053,40.8048645867323,67.8598999924892,17.4593688777779,34.8493912144717,25.6319691855629,20.1739839691917,66.3347851767467,17.2186717461539,69.6938209209085,28.5709699504432,15.311340637885,8.13354507666281,84.7814132262584,80.3885031667906,91.115204606457,81.9744629450315,86.2458355504768
"59",59,208722,"S. Mané",26,"Senegal",86.033464761074,87.5275886995541,"Liverpool","Right",3,4,"LM",10,"2023","5'9","152lbs",72.9738061173995,83.5663834134974,62.4500999465019,79.7612655533128,71.2702041870818,86.9470323429988,73.9634451869159,64.4614433680436,71.6033536937053,85.5681451283799,94.8378479984203,93.523788747757,91.2756384425098,85.8205498688168,85.5719037599962,82.1753542715637,75.4941536265658,83.3909077315965,66.8958337464093,74.1833231209235,72.9173710024777,34.6461033866939,87.4767139086444,82.1604597952675,71.032018645376,80.4807892724818,41.9507221647865,42.5705318276744,38.0277094178568,10.119878253857,10.2983401545516,15.5609983910252,6.99152724186357,13.40064078575
"60",60,203376,"V. van Dijk",26,"Netherlands",85.9660816130784,88.2463678457357,"Liverpool","Right",3,3,"LCB",4,"2023","6'4","203lbs",53.2662192976086,51.7873788293064,82.2581330013443,76.0214873134456,45.2997596902299,69.7430702362221,60.4655598487028,69.766867103641,78.0733224273144,72.8600937290193,73.7973240774288,77.2366690343969,61.0403186472341,84.2605310404513,49.0404980810704,80.5104042427984,85.0416510744412,71.1781879794319,91.9919277011223,64.7262851714399,80.7079027780891,86.1525511467628,40.6161107885589,58.0000047624215,62.1068074620094,82.8776329552357,87.9742874828995,89.330221819581,84.0203799204921,12.9449412816863,9.89998377562388,13.7000273277876,11.2271256562054,10.9944599285194
"61",61,202652,"R. Sterling",23,"England",85.7750832662701,88.7998401663296,"Manchester City","Right",3,3,"RW",10,"2023","5'7","152lbs",76.7767776027517,77.1257521208525,38.1189255737591,83.5149747959204,66.5349077077897,88.008059991598,69.5386804920959,63.4084630046175,69.5032639820103,86.6671225659478,94.9583245918531,92.4807982994316,93.4615594262269,87.2906446492002,92.7688393121274,72.8926584085142,57.1155522514069,77.6887979965055,51.4677187754575,73.1575324262796,38.1786676409978,30.4529386142584,86.6677811680073,76.3964902577905,69.0518254065703,77.1277079674118,47.3246091740711,58.1975291767846,54.4083157658619,15.3239983259988,12.4733644463792,12.2030306623763,14.5926303231326,8.96081064421301
"62",62,201942,"Roberto Firmino",26,"Brazil",85.1181491722276,86.8101789309898,"Liverpool","Right",3,4,"CAM",9,"2023","5'11","168lbs",72.2429025768811,87.0211301028364,77.3291715305631,85.4556133712383,80.6627698247189,86.3396025385698,79.4493902906977,64.8715125772391,75.0458063805634,87.7323594865364,78.0144187406533,76.5511755455165,79.8188642525085,86.0556670188142,82.2213551019093,79.9583734613601,81.2281139787563,89.953515312874,73.8228584548771,76.3659333373184,73.2633054669817,57.4392331426862,86.4653295527356,85.7969671479537,71.8534256901169,86.8568158394537,60.1658370798326,64.3093594920225,42.6359769818388,7.78536566570882,11.147694810477,9.2318807921401,5.81898191367033,9.35925798203027
"63",63,201535,"R. Varane",25,"France",86.1342086031227,90.0654559343646,"Real Madrid","Right",3,3,"RCB",4,"2022","6'3","179lbs",35.9347774097622,40.1769352486634,83.3556019506828,74.6307534283691,42.1241670781916,56.8961994677554,46.63418567334,53.6676115532611,75.952076963194,76.3849207643487,83.1065720366925,85.1558511995857,63.8912611418606,82.5790432440957,40.0159360810332,52.1101381907498,78.5022906002635,73.4042060009032,83.8864812575904,52.7141307016632,77.016239040164,82.1198684660809,43.1473880094636,55.7396382200018,43.5145348572985,81.6393107482251,86.3256738527569,88.0175710219621,86.5705175353003,11.0949697680091,10.8191097869983,8.97415521645812,5.69291858929847,13.5969868622453
